cluster_id,variant,alpha_topic,beta_pattern,delta_redundancy,summary_words,run82_target_words,absolute_budget_mismatch_pct,concept_precision,concept_recall,concept_f1,concept_jaccard,entity_precision,entity_recall,entity_f1,entity_jaccard,relation_precision,relation_recall,relation_f1,relation_jaccard,exact_triple_precision,exact_triple_recall,exact_triple_f1,exact_triple_jaccard,soft_triple_precision,soft_triple_recall,soft_triple_f1,domain_accuracy,range_accuracy,domain_range_pair_accuracy,schema_violation_rate,node_retention,edge_retention,edge_jaccard,relation_type_retention,lcc_ratio,central_node_preservation_at10,candidate_concepts,candidate_entities,candidate_triples,candidate_nodes,candidate_edges
test_02961,no_topic,0.0,1.0,1.0,250,184,35.869565217391305,1.0,0.11815561959654179,0.211340206185567,0.11815561959654179,1.0,0.1510791366906475,0.2625,0.1510791366906475,1.0,0.10869565217391304,0.19607843137254902,0.10869565217391304,0.9090909090909091,0.08771929824561403,0.16,0.08695652173913043,1.0,0.09649122807017543,0.176,1.0,1.0,1.0,0.0,0.10067114093959731,0.08771929824561403,0.08695652173913043,0.10869565217391304,0.2,0.2,41,21,11,16,11
test_02961,no_pattern,1.0,0.0,1.0,145,184,21.195652173913043,1.0,0.05763688760806916,0.10899182561307902,0.05763688760806916,1.0,0.12949640287769784,0.22929936305732482,0.12949640287769784,1.0,0.08695652173913043,0.16,0.08695652173913043,1.0,0.08771929824561403,0.16129032258064516,0.08771929824561403,1.0,0.08771929824561403,0.16129032258064516,1.0,1.0,1.0,0.0,0.10067114093959731,0.08771929824561403,0.08771929824561403,0.08695652173913043,0.13333333333333333,0.2,20,18,10,15,10
test_02961,no_redundancy,0.3,0.7,0.0,392,184,113.04347826086956,1.0,0.14985590778097982,0.2606516290726817,0.14985590778097982,1.0,0.23741007194244604,0.3837209302325581,0.23741007194244604,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,1.0,0.13157894736842105,0.23255813953488372,0.13157894736842105,1.0,0.13157894736842105,0.23255813953488372,1.0,1.0,1.0,0.0,0.1476510067114094,0.13157894736842105,0.13157894736842105,0.13043478260869565,0.13333333333333333,0.1,52,33,15,22,15
test_02963,full_run82,0.3,0.7,1.0,325,325,0.0,1.0,0.28402366863905326,0.44239631336405527,0.28402366863905326,1.0,0.45901639344262296,0.6292134831460674,0.45901639344262296,1.0,0.375,0.5454545454545454,0.375,1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,1.0,1.0,1.0,0.0,0.35,0.36363636363636365,0.36363636363636365,0.375,0.6428571428571429,0.7,48,56,16,21,16
test_02963,no_topic,0.0,1.0,1.0,325,325,0.0,1.0,0.28402366863905326,0.44239631336405527,0.28402366863905326,1.0,0.45901639344262296,0.6292134831460674,0.45901639344262296,1.0,0.375,0.5454545454545454,0.375,1.0,0.36363636363636365,0.5333333333333333,0.36363636363636365,1.0,0.36363636363636365,0.5333333333333333,1.0,1.0,1.0,0.0,0.35,0.36363636363636365,0.36363636363636365,0.375,0.6428571428571429,0.7,48,56,16,21,16
test_02963,no_pattern,1.0,0.0,1.0,232,325,28.615384615384613,1.0,0.2485207100591716,0.3981042654028436,0.2485207100591716,0.9655172413793104,0.22950819672131148,0.3708609271523179,0.22764227642276422,0.9090909090909091,0.3125,0.4651162790697674,0.30303030303030304,0.8461538461538461,0.25,0.38596491228070173,0.2391304347826087,0.8461538461538461,0.25,0.38596491228070173,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.15384615384615385,0.3333333333333333,0.25,0.2391304347826087,0.3125,0.35714285714285715,0.1,42,29,13,22,13
test_02963,no_redundancy,0.3,0.7,0.0,388,325,19.384615384615383,1.0,0.2958579881656805,0.4566210045662101,0.2958579881656805,0.972972972972973,0.29508196721311475,0.45283018867924524,0.2926829268292683,1.0,0.15625,0.2702702702702703,0.15625,1.0,0.11363636363636363,0.20408163265306123,0.11363636363636363,1.0,0.11363636363636363,0.20408163265306123,1.0,1.0,1.0,0.0,0.16666666666666666,0.11363636363636363,0.11363636363636363,0.15625,0.14285714285714285,0.0,50,37,5,10,5
test_02964,full_run82,0.3,0.7,1.0,313,313,0.0,1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411,1.0,0.6388888888888888,0.7796610169491525,0.6388888888888888,1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333,1.0,0.8823529411764706,0.9375,0.8823529411764706,1.0,0.8823529411764706,0.9375,1.0,1.0,1.0,0.0,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.9333333333333333,1.0,0.9,39,23,15,24,15
test_02964,no_topic,0.0,1.0,1.0,315,313,0.6389776357827476,1.0,0.7647058823529411,0.8666666666666666,0.7647058823529411,1.0,0.6388888888888888,0.7796610169491525,0.6388888888888888,1.0,0.9333333333333333,0.9655172413793104,0.9333333333333333,1.0,0.8823529411764706,0.9375,0.8823529411764706,1.0,0.8823529411764706,0.9375,1.0,1.0,1.0,0.0,0.8571428571428571,0.8823529411764706,0.8823529411764706,0.9333333333333333,1.0,0.9,39,23,15,24,15
test_02964,no_pattern,1.0,0.0,1.0,271,313,13.418530351437699,1.0,0.5882352941176471,0.7407407407407407,0.5882352941176471,1.0,0.5833333333333334,0.7368421052631579,0.5833333333333334,1.0,0.6666666666666666,0.8,0.6666666666666666,1.0,0.6470588235294118,0.7857142857142858,0.6470588235294118,1.0,0.6470588235294118,0.7857142857142858,1.0,1.0,1.0,0.0,0.6071428571428571,0.6470588235294118,0.6470588235294118,0.6666666666666666,1.0,0.7,30,21,11,17,11
test_02964,no_redundancy,0.3,0.7,0.0,375,313,19.808306709265175,1.0,0.7843137254901961,0.8791208791208792,0.7843137254901961,1.0,0.8611111111111112,0.9253731343283582,0.8611111111111112,1.0,0.8,0.888888888888889,0.8,1.0,0.7058823529411765,0.8275862068965517,0.7058823529411765,1.0,0.7058823529411765,0.8275862068965517,1.0,1.0,1.0,0.0,0.7142857142857143,0.7058823529411765,0.7058823529411765,0.8,1.0,0.8,40,31,12,20,12
test_02990,full_run82,0.3,0.7,1.0,89,89,0.0,1.0,0.01647058823529412,0.03240740740740741,0.01647058823529412,1.0,0.03333333333333333,0.06451612903225806,0.03333333333333333,1.0,0.05952380952380952,0.11235955056179775,0.05952380952380952,1.0,0.04,0.07692307692307693,0.04,1.0,0.04,0.07692307692307693,1.0,1.0,1.0,0.0,0.05844155844155844,0.04,0.04,0.05952380952380952,0.04411764705882353,0.4,7,5,5,9,5
test_02990,no_topic,0.0,1.0,1.0,188,89,111.23595505617978,1.0,0.07058823529411765,0.13186813186813187,0.07058823529411765,1.0,0.14,0.24561403508771928,0.14,1.0,0.10714285714285714,0.19354838709677416,0.10714285714285714,1.0,0.072,0.1343283582089552,0.072,1.0,0.072,0.1343283582089552,1.0,1.0,1.0,0.0,0.1038961038961039,0.072,0.072,0.10714285714285714,0.04411764705882353,0.4,30,21,9,16,9
test_02990,no_pattern,1.0,0.0,1.0,82,89,7.865168539325842,1.0,0.01411764705882353,0.027842227378190254,0.01411764705882353,1.0,0.02666666666666667,0.05194805194805195,0.02666666666666667,1.0,0.05952380952380952,0.11235955056179775,0.05952380952380952,1.0,0.04,0.07692307692307693,0.04,1.0,0.04,0.07692307692307693,1.0,0.8,0.8,0.19999999999999996,0.045454545454545456,0.04,0.04,0.05952380952380952,0.058823529411764705,0.4,6,4,5,7,5
test_02990,no_redundancy,0.3,0.7,0.0,356,89,300.0,1.0,0.13411764705882354,0.23651452282157678,0.13411764705882354,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,1.0,0.17857142857142858,0.30303030303030304,0.17857142857142858,1.0,0.128,0.22695035460992907,0.128,1.0,0.128,0.22695035460992907,0.9375,1.0,0.9375,0.0625,0.17532467532467533,0.128,0.128,0.17857142857142858,0.07352941176470588,0.3,57,25,16,27,16
test_03027,full_run82,0.3,0.7,1.0,426,426,0.0,1.0,0.6767676767676768,0.8072289156626505,0.6767676767676768,1.0,0.7441860465116279,0.8533333333333333,0.7441860465116279,1.0,0.42857142857142855,0.6,0.42857142857142855,1.0,0.4,0.5714285714285715,0.4,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,0.0,0.4583333333333333,0.4,0.4,0.42857142857142855,0.75,0.4,67,32,6,11,6
test_03027,no_topic,0.0,1.0,1.0,422,426,0.9389671361502347,1.0,0.6868686868686869,0.8143712574850299,0.6868686868686869,1.0,0.7209302325581395,0.8378378378378378,0.7209302325581395,1.0,0.42857142857142855,0.6,0.42857142857142855,1.0,0.4,0.5714285714285715,0.4,1.0,0.4,0.5714285714285715,1.0,1.0,1.0,0.0,0.4583333333333333,0.4,0.4,0.42857142857142855,0.75,0.4,68,31,6,11,6
test_03027,no_pattern,1.0,0.0,1.0,349,426,18.07511737089202,1.0,0.5959595959595959,0.7468354430379746,0.5959595959595959,1.0,0.7441860465116279,0.8533333333333333,0.7441860465116279,1.0,0.7142857142857143,0.8333333333333333,0.7142857142857143,1.0,0.7333333333333333,0.846153846153846,0.7333333333333333,1.0,0.7333333333333333,0.846153846153846,1.0,1.0,1.0,0.0,0.7083333333333334,0.7333333333333333,0.7333333333333333,0.7142857142857143,1.0,0.7,59,32,11,17,11
test_03027,no_redundancy,0.3,0.7,0.0,456,426,7.042253521126761,1.0,0.7373737373737373,0.8488372093023255,0.7373737373737373,1.0,0.6511627906976745,0.7887323943661972,0.6511627906976745,1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.375,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.75,0.3,73,28,5,9,5
test_03033,full_run82,0.3,0.7,1.0,410,410,0.0,1.0,0.2907801418439716,0.45054945054945056,0.2907801418439716,1.0,0.37735849056603776,0.5479452054794521,0.37735849056603776,1.0,0.2916666666666667,0.45161290322580644,0.2916666666666667,1.0,0.28205128205128205,0.44000000000000006,0.28205128205128205,1.0,0.28205128205128205,0.44000000000000006,1.0,1.0,1.0,0.0,0.2857142857142857,0.28205128205128205,0.28205128205128205,0.2916666666666667,0.6,0.7,41,20,11,14,11
test_03033,no_topic,0.0,1.0,1.0,416,410,1.4634146341463417,1.0,0.3049645390070922,0.46739130434782605,0.3049645390070922,1.0,0.39622641509433965,0.5675675675675675,0.39622641509433965,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3076923076923077,0.47058823529411764,0.3076923076923077,1.0,0.3076923076923077,0.47058823529411764,0.9166666666666666,1.0,0.9166666666666666,0.08333333333333337,0.30612244897959184,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.6,0.7,43,21,12,15,12
test_03033,no_pattern,1.0,0.0,1.0,212,410,48.292682926829265,0.9705882352941176,0.23404255319148937,0.37714285714285717,0.2323943661971831,1.0,0.3584905660377358,0.5277777777777778,0.3584905660377358,1.0,0.2916666666666667,0.45161290322580644,0.2916666666666667,0.875,0.1794871794871795,0.2978723404255319,0.175,0.875,0.1794871794871795,0.2978723404255319,0.875,1.0,0.875,0.125,0.2653061224489796,0.1794871794871795,0.175,0.2916666666666667,0.3,0.0,34,19,8,14,8
test_03033,no_redundancy,0.3,0.7,0.0,420,410,2.4390243902439024,1.0,0.22695035460992907,0.36994219653179194,0.22695035460992907,1.0,0.2641509433962264,0.41791044776119407,0.2641509433962264,1.0,0.25,0.4,0.25,1.0,0.28205128205128205,0.44000000000000006,0.28205128205128205,1.0,0.28205128205128205,0.44000000000000006,1.0,1.0,1.0,0.0,0.2653061224489796,0.28205128205128205,0.28205128205128205,0.25,0.6,0.6,32,14,11,13,11
test_03035,full_run82,0.3,0.7,1.0,384,384,0.0,1.0,0.46710526315789475,0.6367713004484306,0.46710526315789475,1.0,0.4411764705882353,0.6122448979591837,0.4411764705882353,1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.28888888888888886,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.7777777777777778,0.4,71,15,10,13,10
test_03035,no_topic,0.0,1.0,1.0,393,384,2.34375,1.0,0.45394736842105265,0.6244343891402715,0.45394736842105265,1.0,0.38235294117647056,0.5531914893617021,0.38235294117647056,1.0,0.2857142857142857,0.4444444444444445,0.2857142857142857,1.0,0.26666666666666666,0.4210526315789474,0.26666666666666666,1.0,0.26666666666666666,0.4210526315789474,1.0,1.0,1.0,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2857142857142857,0.5555555555555556,0.4,69,13,8,12,8
test_03035,no_pattern,1.0,0.0,1.0,223,384,41.92708333333333,1.0,0.2894736842105263,0.4489795918367347,0.2894736842105263,1.0,0.2647058823529412,0.4186046511627907,0.2647058823529412,1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.0,0.37777777777777777,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.3333333333333333,0.4,44,9,10,17,10
test_03035,no_redundancy,0.3,0.7,0.0,427,384,11.197916666666668,1.0,0.4144736842105263,0.586046511627907,0.4144736842105263,1.0,0.2647058823529412,0.4186046511627907,0.2647058823529412,1.0,0.39285714285714285,0.5641025641025641,0.39285714285714285,1.0,0.36666666666666664,0.5365853658536585,0.36666666666666664,1.0,0.36666666666666664,0.5365853658536585,1.0,1.0,1.0,0.0,0.35555555555555557,0.36666666666666664,0.36666666666666664,0.39285714285714285,0.7777777777777778,0.4,63,9,11,16,11
test_03043,full_run82,0.3,0.7,1.0,164,164,0.0,1.0,0.20496894409937888,0.34020618556701027,0.20496894409937888,0.9166666666666666,0.16417910447761194,0.2784810126582279,0.16176470588235295,1.0,0.21428571428571427,0.35294117647058826,0.21428571428571427,1.0,0.20408163265306123,0.3389830508474576,0.20408163265306123,1.0,0.20408163265306123,0.3389830508474576,1.0,1.0,0.9,0.09999999999999998,0.2571428571428571,0.20408163265306123,0.20408163265306123,0.21428571428571427,0.25,0.2,33,12,10,18,10
test_03043,no_topic,0.0,1.0,1.0,224,164,36.58536585365854,1.0,0.2732919254658385,0.4292682926829268,0.2732919254658385,0.95,0.2835820895522388,0.4367816091954023,0.27941176470588236,1.0,0.25,0.4,0.25,1.0,0.22448979591836735,0.36666666666666664,0.22448979591836735,1.0,0.22448979591836735,0.36666666666666664,1.0,1.0,0.9090909090909091,0.09090909090909094,0.2714285714285714,0.22448979591836735,0.22448979591836735,0.25,0.25,0.2,44,20,11,19,11
test_03043,no_pattern,1.0,0.0,1.0,172,164,4.878048780487805,1.0,0.2236024844720497,0.3654822335025381,0.2236024844720497,0.9333333333333333,0.208955223880597,0.34146341463414637,0.20588235294117646,1.0,0.25,0.4,0.25,1.0,0.22448979591836735,0.36666666666666664,0.22448979591836735,1.0,0.22448979591836735,0.36666666666666664,1.0,1.0,0.9090909090909091,0.09090909090909094,0.2857142857142857,0.22448979591836735,0.22448979591836735,0.25,0.1875,0.2,36,15,11,20,11
test_03043,no_redundancy,0.3,0.7,0.0,288,164,75.60975609756098,1.0,0.21739130434782608,0.3571428571428571,0.21739130434782608,1.0,0.4626865671641791,0.6326530612244898,0.4626865671641791,1.0,0.35714285714285715,0.5263157894736842,0.35714285714285715,1.0,0.30612244897959184,0.46874999999999994,0.30612244897959184,1.0,0.30612244897959184,0.46874999999999994,1.0,1.0,1.0,0.0,0.3142857142857143,0.30612244897959184,0.30612244897959184,0.35714285714285715,0.4375,0.5,35,31,15,22,15
test_03046,full_run82,0.3,0.7,1.0,251,251,0.0,1.0,0.27011494252873564,0.4253393665158371,0.27011494252873564,0.9583333333333334,0.2987012987012987,0.4554455445544554,0.2948717948717949,1.0,0.30952380952380953,0.4727272727272727,0.30952380952380953,1.0,0.3103448275862069,0.4736842105263158,0.3103448275862069,1.0,0.3103448275862069,0.4736842105263158,1.0,1.0,1.0,0.0,0.2875,0.3103448275862069,0.3103448275862069,0.30952380952380953,0.5333333333333333,0.3,47,24,18,23,18
test_03046,no_topic,0.0,1.0,1.0,247,251,1.593625498007968,1.0,0.2471264367816092,0.39631336405529954,0.2471264367816092,1.0,0.2987012987012987,0.45999999999999996,0.2987012987012987,1.0,0.30952380952380953,0.4727272727272727,0.30952380952380953,1.0,0.3103448275862069,0.4736842105263158,0.3103448275862069,1.0,0.3103448275862069,0.4736842105263158,1.0,1.0,1.0,0.0,0.3,0.3103448275862069,0.3103448275862069,0.30952380952380953,0.4,0.4,43,23,18,24,18
test_03046,no_pattern,1.0,0.0,1.0,196,251,21.91235059760956,1.0,0.20114942528735633,0.3349282296650718,0.20114942528735633,0.9411764705882353,0.2077922077922078,0.3404255319148936,0.20512820512820512,1.0,0.2619047619047619,0.41509433962264153,0.2619047619047619,1.0,0.29310344827586204,0.4533333333333333,0.29310344827586204,1.0,0.29310344827586204,0.4533333333333333,0.8823529411764706,1.0,0.8823529411764706,0.11764705882352944,0.2625,0.29310344827586204,0.29310344827586204,0.2619047619047619,0.5333333333333333,0.3,35,17,17,21,17
test_03046,no_redundancy,0.3,0.7,0.0,374,251,49.00398406374502,0.9824561403508771,0.3218390804597701,0.4848484848484848,0.32,1.0,0.4025974025974026,0.5740740740740741,0.4025974025974026,1.0,0.19047619047619047,0.32,0.19047619047619047,1.0,0.1896551724137931,0.3188405797101449,0.1896551724137931,1.0,0.1896551724137931,0.3188405797101449,1.0,1.0,1.0,0.0,0.2125,0.1896551724137931,0.1896551724137931,0.19047619047619047,0.26666666666666666,0.1,57,31,11,17,11
test_03053,full_run82,0.3,0.7,1.0,299,299,0.0,1.0,0.10472279260780287,0.1895910780669145,0.10472279260780287,1.0,0.12162162162162163,0.21686746987951808,0.12162162162162163,1.0,0.09859154929577464,0.17948717948717946,0.09859154929577464,0.8888888888888888,0.08888888888888889,0.16161616161616163,0.08791208791208792,1.0,0.1,0.18181818181818182,1.0,1.0,1.0,0.0,0.11940298507462686,0.08888888888888889,0.08791208791208792,0.09859154929577464,0.25,0.1,51,18,9,17,9
test_03053,no_topic,0.0,1.0,1.0,323,299,8.02675585284281,1.0,0.10882956878850103,0.1962962962962963,0.10882956878850103,1.0,0.12837837837837837,0.22754491017964074,0.12837837837837837,1.0,0.11267605633802817,0.20253164556962025,0.11267605633802817,0.875,0.07777777777777778,0.14285714285714288,0.07692307692307693,1.0,0.08888888888888889,0.163265306122449,1.0,1.0,1.0,0.0,0.1044776119402985,0.07777777777777778,0.07692307692307693,0.11267605633802817,0.25,0.2,53,19,8,15,8
test_03053,no_pattern,1.0,0.0,1.0,187,299,37.45819397993311,1.0,0.057494866529774126,0.1087378640776699,0.057494866529774126,1.0,0.08108108108108109,0.15,0.08108108108108109,0.75,0.04225352112676056,0.08,0.041666666666666664,0.7142857142857143,0.05555555555555555,0.10309278350515463,0.05434782608695652,0.7142857142857143,0.05555555555555555,0.10309278350515463,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.07462686567164178,0.05555555555555555,0.05434782608695652,0.04225352112676056,0.16666666666666666,0.0,28,12,7,14,7
test_03053,no_redundancy,0.3,0.7,0.0,548,299,83.27759197324414,1.0,0.1806981519507187,0.3060869565217392,0.1806981519507187,1.0,0.20270270270270271,0.3370786516853933,0.20270270270270271,1.0,0.1267605633802817,0.22499999999999998,0.1267605633802817,1.0,0.1111111111111111,0.19999999999999998,0.1111111111111111,1.0,0.1111111111111111,0.19999999999999998,1.0,1.0,1.0,0.0,0.11940298507462686,0.1111111111111111,0.1111111111111111,0.1267605633802817,0.4166666666666667,0.3,88,30,10,16,10
test_03054,full_run82,0.3,0.7,1.0,363,363,0.0,0.9841269841269841,0.3147208121827411,0.47692307692307695,0.31313131313131315,1.0,0.37383177570093457,0.5442176870748299,0.37383177570093457,1.0,0.3170731707317073,0.48148148148148145,0.3170731707317073,1.0,0.2916666666666667,0.45161290322580644,0.2916666666666667,1.0,0.2916666666666667,0.45161290322580644,1.0,1.0,1.0,0.0,0.25333333333333335,0.2916666666666667,0.2916666666666667,0.3170731707317073,0.8,0.2,63,40,14,19,14
test_03054,no_topic,0.0,1.0,1.0,399,363,9.917355371900827,1.0,0.350253807106599,0.518796992481203,0.350253807106599,1.0,0.35514018691588783,0.5241379310344827,0.35514018691588783,1.0,0.34146341463414637,0.5090909090909091,0.34146341463414637,1.0,0.2916666666666667,0.45161290322580644,0.2916666666666667,1.0,0.2916666666666667,0.45161290322580644,1.0,1.0,1.0,0.0,0.26666666666666666,0.2916666666666667,0.2916666666666667,0.34146341463414637,0.8,0.2,69,38,14,20,14
test_03054,no_pattern,1.0,0.0,1.0,184,363,49.311294765840216,0.9696969696969697,0.16243654822335024,0.27826086956521734,0.16161616161616163,1.0,0.17757009345794392,0.30158730158730157,0.17757009345794392,1.0,0.12195121951219512,0.21739130434782605,0.12195121951219512,1.0,0.10416666666666667,0.18867924528301885,0.10416666666666667,1.0,0.10416666666666667,0.18867924528301885,1.0,1.0,1.0,0.0,0.13333333333333333,0.10416666666666667,0.10416666666666667,0.12195121951219512,0.2,0.0,33,19,5,10,5
test_03054,no_redundancy,0.3,0.7,0.0,426,363,17.355371900826448,1.0,0.3248730964467005,0.49042145593869724,0.3248730964467005,1.0,0.4205607476635514,0.5921052631578948,0.4205607476635514,1.0,0.3170731707317073,0.48148148148148145,0.3170731707317073,1.0,0.2916666666666667,0.45161290322580644,0.2916666666666667,1.0,0.2916666666666667,0.45161290322580644,1.0,1.0,1.0,0.0,0.29333333333333333,0.2916666666666667,0.2916666666666667,0.3170731707317073,0.4,0.3,64,45,14,22,14
test_03056,full_run82,0.3,0.7,1.0,301,301,0.0,1.0,0.3790849673202614,0.5497630331753555,0.3790849673202614,1.0,0.26785714285714285,0.4225352112676056,0.26785714285714285,1.0,0.2413793103448276,0.3888888888888889,0.2413793103448276,1.0,0.2,0.33333333333333337,0.2,1.0,0.2,0.33333333333333337,1.0,1.0,1.0,0.0,0.20754716981132076,0.2,0.2,0.2413793103448276,0.3333333333333333,0.5,58,15,7,11,7
test_03056,no_topic,0.0,1.0,1.0,323,301,7.308970099667775,1.0,0.40522875816993464,0.5767441860465117,0.40522875816993464,1.0,0.30357142857142855,0.4657534246575342,0.30357142857142855,1.0,0.3103448275862069,0.4736842105263158,0.3103448275862069,1.0,0.2571428571428571,0.40909090909090906,0.2571428571428571,1.0,0.2571428571428571,0.40909090909090906,1.0,1.0,1.0,0.0,0.2641509433962264,0.2571428571428571,0.2571428571428571,0.3103448275862069,0.3333333333333333,0.4,62,17,9,14,9
